Date,Value
2023-07-14,36.65126037597656
2023-07-17,36.38680648803711
2023-07-18,36.47136306762695
2023-07-19,36.678810119628906
2023-07-20,36.49257278442383
2023-07-21,36.66787338256836
2023-07-24,36.45883560180664
2023-07-25,36.63890075683594
2023-07-26,36.66888427734375
2023-07-27,36.67865753173828
2023-07-28,36.672637939453125
2023-07-31,36.515743255615234
2023-08-01,36.68197250366211
2023-08-02,36.67252731323242
2023-08-03,36.71222686767578
2023-08-04,36.64140701293945
2023-08-07,36.425418853759766
2023-08-08,36.639251708984375
2023-08-09,36.46184158325195
2023-08-10,36.661319732666016
2023-08-11,36.47315216064453
2023-08-14,36.79680633544922
2023-08-15,36.680320739746094
2023-08-16,36.651851654052734
2023-08-17,36.666500091552734
2023-08-18,36.666500091552734
2023-08-21,36.5600700378418
2023-08-22,36.63185501098633
2023-08-23,36.66632843017578
2023-08-24,36.657012939453125
2023-08-25,36.65690231323242
2023-08-28,36.67503356933594
2023-08-29,36.65774154663086
2023-08-30,36.64805603027344
2023-08-31,36.6798210144043
2023-09-01,36.65943145751953
2023-09-04,36.822227478027344
2023-09-05,36.68494415283203
2023-09-06,36.711273193359375
2023-09-07,36.64234924316406
2023-09-08,36.64016342163086
2023-09-11,36.605682373046875
2023-09-12,36.5917854309082
2023-09-13,36.480220794677734
2023-09-14,36.662349700927734
2023-09-15,36.65193557739258
2023-09-18,36.59071350097656
2023-09-19,36.64524841308594
2023-09-20,36.65565490722656
2023-09-21,36.66917419433594
2023-09-22,36.67289733886719
2023-09-25,36.52157211303711
2023-09-26,36.635860443115234
2023-09-27,36.65143966674805
2023-09-28,36.677066802978516
2023-09-29,36.65736770629883
2023-10-02,36.72753143310547
2023-10-03,36.466373443603516
2023-10-04,36.37696075439453
2023-10-05,36.328556060791016
2023-10-06,36.22934341430664
2023-10-09,36.202877044677734
2023-10-10,36.24395751953125
2023-10-11,36.2136116027832
2023-10-12,36.207332611083984
2023-10-13,36.16573715209961
2023-10-16,36.095211029052734
2023-10-17,36.09531784057617
2023-10-18,36.185604095458984
2023-10-19,36.332698822021484
2023-10-20,36.307762145996094
2023-10-23,36.18077087402344
2023-10-24,36.267940521240234
2023-10-25,36.28474426269531
2023-10-26,36.245967864990234
2023-10-27,36.2037239074707
2023-10-30,36.04678726196289
2023-10-31,36.090152740478516
2023-11-01,35.95892333984375
2023-11-02,36.037540435791016
2023-11-03,35.90529251098633
2023-11-06,35.584442138671875
2023-11-07,35.77582550048828
2023-11-08,35.71858596801758
2023-11-09,35.774967193603516
2023-11-10,35.76643371582031
2023-11-13,35.69782257080078
2023-11-14,35.96900177001953
2023-11-15,36.03489303588867
2023-11-16,35.95606994628906
2023-11-17,35.96153259277344
2023-11-20,35.667659759521484
2023-11-21,35.73909378051758
2023-11-22,35.81956481933594
2023-11-23,35.764461517333984
2023-11-24,35.75197219848633
2023-11-27,35.701656341552734
2023-11-28,35.989227294921875
2023-11-29,36.0730094909668
2023-11-30,36.103660583496094
2023-12-01,36.07918930053711
2023-12-04,36.2169303894043
2023-12-05,36.30997848510742
2023-12-06,36.41231918334961
2023-12-07,36.46250534057617
2023-12-08,36.4302978515625
2023-12-11,36.514827728271484
2023-12-12,36.64084243774414
2023-12-13,36.729034423828125
2023-12-14,36.7567024230957
2023-12-15,36.72508239746094
2023-12-18,36.96924591064453
2023-12-19,36.9328727722168
2023-12-20,37.04456329345703
2023-12-21,37.34785079956055
2023-12-22,37.32790756225586
2023-12-25,37.257232666015625
2023-12-26,37.257232666015625
2023-12-27,37.282283782958984
2023-12-28,37.5164794921875
2023-12-29,37.989044189453125
2024-01-01,37.82316589355469
2024-01-02,37.85740661621094
2024-01-03,37.87657928466797
2024-01-04,37.81045150756836
2024-01-05,37.75672149658203
2024-01-08,37.7079963684082
2024-01-09,37.956085205078125
2024-01-10,37.867496490478516
2024-01-11,37.922855377197266
2024-01-12,37.617279052734375
2024-01-15,37.523780822753906
2024-01-16,37.63193130493164
2024-01-17,37.70222854614258
2024-01-18,37.59206771850586
2024-01-19,37.39303207397461
2024-01-22,37.21479797363281
2024-01-23,37.13223648071289
2024-01-24,37.18595886230469
2024-01-25,37.18389892578125
2024-01-26,37.3609504699707
2024-01-29,37.594276428222656
2024-01-30,37.59932327270508
2024-01-31,37.5439567565918
